Page_url,Book_Title,Rating, Price ,Image_url,Availability,Quantity
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Glass Castle,1, $16.24 ,https://books.toscrape.com///media/cache/e0/e9/e0e97d416322d9728df7d9e589d6a998.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Faith of Christopher ...,1, $39.55 ,https://books.toscrape.com///media/cache/cc/a4/cca4e6a4cd5c207e7ce7d992ff464c3b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Drowning Girls,3, $35.67 ,https://books.toscrape.com///media/cache/f5/d9/f5d90537f3bed5ad7c8971190beb0730.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Constant Princess (The ...,3, $16.62 ,https://books.toscrape.com///media/cache/fc/80/fc80b999ff4b8ef24b7071f62d2bf6d1.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Bourne Identity (Jason ...,4, $42.78 ,https://books.toscrape.com///media/cache/40/8d/408d93b27ce8c9cfb3bf66c17e9a54ab.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Bachelor Girl's Guide ...,5, $52.30 ,https://books.toscrape.com///media/cache/95/d7/95d7541679fcbd579b8a4f2b47231aaf.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The Art Book,2, $32.34 ,https://books.toscrape.com///media/cache/99/51/99511f4da1a4a2114e2ed12e6ba17b65.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,The 7 Habits of ...,4, $33.17 ,https://books.toscrape.com///media/cache/c9/c3/c9c3d568ff6ddb98bde01c9d0b1d920a.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-26.html,Team of Rivals: The ...,5, $20.12 ,https://books.toscrape.com///media/cache/56/75/567575381760b5c1ec018d10d350fc5f.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-26.html,Steal Like an Artist: ...,2, $20.90 ,https://books.toscrape.com///media/cache/5f/17/5f17f0e06d7d67717eff3833d309a233.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,"Sit, Stay, Love",3, $20.90 ,https://books.toscrape.com///media/cache/8e/40/8e408552c2e7ee81cd60c03c79f604af.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-26.html,Sister Dear,4, $40.20 ,https://books.toscrape.com///media/cache/fa/57/fa570b7a0fb42252f61e1e750c79d417.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-26.html,"Shrunken Treasures: Literary Classics, ...",3, $52.87 ,https://books.toscrape.com///media/cache/4f/1e/4f1ece2500f8dbacecca42d57befca03.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,"Rich Dad, Poor Dad",1, $51.74 ,https://books.toscrape.com///media/cache/18/f4/18f45d31e3892fee589e23f15d759ee3.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,Raymie Nightingale,2, $34.41 ,https://books.toscrape.com///media/cache/8f/66/8f66ec46e671d6fca79649c10c7c8f8a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-26.html,Playing from the Heart,1, $32.38 ,https://books.toscrape.com///media/cache/1c/eb/1cebdf525ebe970a1dc3c5a8c50eae6b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Nightstruck: A Novel,4, $50.35 ,https://books.toscrape.com///media/cache/c0/df/c0dfd5388bb38b9c24da2e94534e1198.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Naturally Lean: 125 Nourishing ...,5, $11.38 ,https://books.toscrape.com///media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Meternity,3, $43.58 ,https://books.toscrape.com///media/cache/39/e3/39e33ebef2d7a35dd6899541eba8306d.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Memoirs of a Geisha,3, $49.67 ,https://books.toscrape.com///media/cache/41/80/4180406c788ff3e0f37cd4491a260a5b.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Like Never Before (Walker ...,2, $28.77 ,https://books.toscrape.com///media/cache/17/e2/17e264d978942f73b859fa1c1d2cf827.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Life of Pi,4, $13.22 ,https://books.toscrape.com///media/cache/e7/ae/e7aee104ca78dac961bd906294fe88f1.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Leave This Song Behind: ...,5, $51.17 ,https://books.toscrape.com///media/cache/31/c7/31c7c5ce7b04d227aa36ecb250b9dad5.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-27.html,King's Folly (The Kinsman ...,5, $39.61 ,https://books.toscrape.com///media/cache/3e/2d/3e2d526ee062008ab1cbf54f90a5abb2.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-27.html,John Adams,4, $57.43 ,https://books.toscrape.com///media/cache/59/b4/59b4f94b4dc4c7cb844a6f24a5e2a41e.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,How to Cook Everything ...,4, $46.01 ,https://books.toscrape.com///media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-27.html,How to Be a ...,2, $28.25 ,https://books.toscrape.com///media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Good in Bed (Cannie ...,5, $37.05 ,https://books.toscrape.com///media/cache/1d/f4/1df443b1bd6d7a1d804b4780a666438f.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-27.html,"Fruits Basket, Vol. 7 ...",1, $19.57 ,https://books.toscrape.com///media/cache/b4/36/b43672509477baa090e57ebeacbb28fb.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,For the Love: Fighting ...,3, $45.13 ,https://books.toscrape.com///media/cache/a7/d8/a7d8fda2a874567aab8f61b2b141a5e2.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Finding God in the ...,2, $46.64 ,https://books.toscrape.com///media/cache/ae/2c/ae2ce9662ed6da3de501ff87551ccb2d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Every Heart a Doorway ...,5, $12.16 ,https://books.toscrape.com///media/cache/50/d4/50d41a24990208deb72c9802a6c1e540.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Delivering the Truth (Quaker ...,4, $20.89 ,https://books.toscrape.com///media/cache/57/31/5731a5d46c2c1e88977eb5e6d1337a2e.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Counted With the Stars ...,5, $17.97 ,https://books.toscrape.com///media/cache/32/2c/322c1f6cce6d5a69a7d2321779195a0c.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-27.html,"Chronicles, Vol. 1",2, $52.60 ,https://books.toscrape.com///media/cache/11/fc/11fc94453c4dc0d68543971d7843afb0.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-27.html,Blue Like Jazz: Nonreligious ...,1, $25.77 ,https://books.toscrape.com///media/cache/a2/f5/a2f5b5fd4421d56d37c73a7fb29f5f40.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,Benjamin Franklin: An American ...,3, $48.19 ,https://books.toscrape.com///media/cache/25/f8/25f869fa75340fca0fc2a68e8a0412a1.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-28.html,At The Existentialist Caf̩: ...,5, $29.93 ,https://books.toscrape.com///media/cache/de/76/de76d5c473c358bd41c03cf710692bfb.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-28.html,A Summer In Europe,2, $44.34 ,https://books.toscrape.com///media/cache/4e/15/4e15150388702ebca2c5a523ac270539.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,A Short History of ...,5, $52.40 ,https://books.toscrape.com///media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,A Gathering of Shadows ...,4, $44.81 ,https://books.toscrape.com///media/cache/48/b2/48b20fcc9ab722729de2c4da3d4de26e.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Sound Of Love,5, $57.84 ,https://books.toscrape.com///media/cache/4e/3a/4e3a151bbe2629a55df09fd318fdeb0a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Rise and Fall ...,2, $39.67 ,https://books.toscrape.com///media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Perks of Being ...,3, $55.02 ,https://books.toscrape.com///media/cache/ca/5b/ca5b33c09daab4667ed37b330de889bd.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Mysterious Affair at ...,4, $24.80 ,https://books.toscrape.com///media/cache/32/94/3294e5eaf73a37958583483fc9a90f04.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Man Who Mistook ...,4, $59.45 ,https://books.toscrape.com///media/cache/92/fe/92fe1c1823653412fe68be2c525dfc3a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Makings of a ...,2, $31.58 ,https://books.toscrape.com///media/cache/6f/6c/6f6c7560e254f8242f86ef048f1ba7b3.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Joy of Cooking,4, $43.27 ,https://books.toscrape.com///media/cache/05/8e/058ebff59d12ebe40df1844bedd9366b.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Invention of Wings,1, $37.34 ,https://books.toscrape.com///media/cache/62/fa/62fa1e72f06f05762db5d9cedf654153.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Hobbit (Middle-Earth Universe),5, $17.80 ,https://books.toscrape.com///media/cache/8b/d3/8bd38de5367fc675467431f343862569.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Great Railway Bazaar,1, $30.54 ,https://books.toscrape.com///media/cache/76/de/76de41867f323d7f1f4fbe2fdfc1b2ba.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Golden Compass (His ...,1, $18.77 ,https://books.toscrape.com///media/cache/e7/9f/e79f81bfea1cb8b0503db022b64da713.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The God Delusion,3, $46.85 ,https://books.toscrape.com///media/cache/36/64/36643d44134c8a227988927013805e61.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Girl You Left ...,1, $15.79 ,https://books.toscrape.com///media/cache/d0/b6/d0b6d59c0662dcbd15d47add40af1ebd.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Fellowship of the ...,2, $10.27 ,https://books.toscrape.com///media/cache/ed/75/ed75000b92734d99b76a17954857327c.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-28.html,The Collected Poems of ...,5, $15.42 ,https://books.toscrape.com///media/cache/7e/93/7e934132cd03486649fb492fe702f704.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-29.html,The Barefoot Contessa Cookbook,5, $59.92 ,https://books.toscrape.com///media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Tell the Wolves I'm ...,2, $50.96 ,https://books.toscrape.com///media/cache/f9/72/f972e744117c9d4b5fefb3410c0e9f7c.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Ship Leaves Harbor: Essays ...,3, $30.60 ,https://books.toscrape.com///media/cache/31/b0/31b0e0a42826b326e43235beb8ddd783.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Pride and Prejudice,4, $19.27 ,https://books.toscrape.com///media/cache/c8/09/c80991f861675b6e75dc7f2f6a50e5a0.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Musicophilia: Tales of Music ...,1, $46.58 ,https://books.toscrape.com///media/cache/02/66/02667c5b8f5a5e9e45c0799518f086ca.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Mere Christianity,3, $48.51 ,https://books.toscrape.com///media/cache/d2/90/d29093abd0b9d5258e2e08b731778158.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Me Before You (Me ...,1, $19.02 ,https://books.toscrape.com///media/cache/a2/cd/a2cd0016b37c0407059147e58e14afe5.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,In the Woods (Dublin ...,2, $38.38 ,https://books.toscrape.com///media/cache/24/a1/24a175dac7cb91ff26e2d723cdc6e098.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,In Cold Blood,4, $49.98 ,https://books.toscrape.com///media/cache/eb/4e/eb4ea9c04dccab509451ba31feb6b4e8.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-29.html,How to Stop Worrying ...,5, $46.49 ,https://books.toscrape.com///media/cache/4f/08/4f08f7948770912e4e340e10caa604cb.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Give It Back,2, $18.32 ,https://books.toscrape.com///media/cache/8b/7c/8b7c73e075cc687b6890dc0dca9fcbcc.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,"Girl, Interrupted",3, $42.14 ,https://books.toscrape.com///media/cache/f9/ec/f9ec97bd8b29cc4e36d6c2b093d04709.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Fun Home: A Family ...,4, $56.59 ,https://books.toscrape.com///media/cache/54/ae/54ae8233e8422676c241d1cea0b67f1d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,"Fruits Basket, Vol. 6 ...",4, $20.96 ,https://books.toscrape.com///media/cache/94/1a/941a14dec32f0a949c38a325a715c138.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Deception Point,4, $40.32 ,https://books.toscrape.com///media/cache/fa/2d/fa2d3198b7ba9785e0edd6f41b84d72b.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-29.html,"Death Note, Vol. 6: ...",3, $36.39 ,https://books.toscrape.com///media/cache/07/5c/075c210f5ce43b84d29646a54529d1bd.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Catherine the Great: Portrait ...,4, $58.55 ,https://books.toscrape.com///media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-29.html,Better Homes and Gardens ...,3, $39.61 ,https://books.toscrape.com///media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-29.html,An Unquiet Mind: A ...,3, $21.30 ,https://books.toscrape.com///media/cache/00/29/002924b764dc367dcaa3486fa4c0aa0b.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-29.html,A Year in Provence ...,4, $56.88 ,https://books.toscrape.com///media/cache/db/46/db46159b05faa5d95262112bf9c29ddd.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,World Without End (The ...,4, $32.97 ,https://books.toscrape.com///media/cache/be/7c/be7ce6fbc9a8e1a5a5b5c32e73cfd78a.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-30.html,"Will Grayson, Will Grayson ...",4, $47.31 ,https://books.toscrape.com///media/cache/de/a1/dea174c8a8dbfd98e5e05c9e479a52b2.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-30.html,Why Save the Bankers?: ...,2, $48.67 ,https://books.toscrape.com///media/cache/16/f5/16f545b2e14c16ed4bd0e098a0700b57.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,Where She Went (If ...,4, $41.73 ,https://books.toscrape.com///media/cache/05/86/0586b3d79013f606494e843de1faea0b.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-30.html,What If?: Serious Scientific ...,4, $53.68 ,https://books.toscrape.com///media/cache/59/bc/59bcc421ae9f5a6f12ef11e849fb745d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,Two Summers,1, $14.64 ,https://books.toscrape.com///media/cache/89/16/89165d7488fbaa9e60cfcabe56796288.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,This Is Your Brain ...,1, $38.40 ,https://books.toscrape.com///media/cache/35/a4/35a4a7c6c76c4e82186753078e441654.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Secret Garden,4, $15.08 ,https://books.toscrape.com///media/cache/c5/46/c5465a06182ed6ebfa40d049258a2f58.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Raven King (The ...,2, $30.57 ,https://books.toscrape.com///media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Raven Boys (The ...,4, $57.74 ,https://books.toscrape.com///media/cache/3c/a4/3ca4889e4bb7f9a1cc1d7a1c920e9d42.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Power Greens Cookbook: ...,5, $11.05 ,https://books.toscrape.com///media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Metamorphosis,1, $28.58 ,https://books.toscrape.com///media/cache/4a/1b/4a1b6e9c1af75db0dc34ae63344f6883.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Mathews Men: Seven ...,5, $42.91 ,https://books.toscrape.com///media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Little Paris Bookshop,3, $24.73 ,https://books.toscrape.com///media/cache/50/a9/50a901fb008c0b8965c8d4da2dff5470.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Hiding Place,4, $55.91 ,https://books.toscrape.com///media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Grand Design,3, $13.76 ,https://books.toscrape.com///media/cache/08/a9/08a957eb34f8047862e225774c3bdde2.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Firm,3, $45.56 ,https://books.toscrape.com///media/cache/95/84/95847132a78de44b7249a2d0a3fe3ef6.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Fault in Our ...,1, $47.22 ,https://books.toscrape.com///media/cache/69/61/696100859e82b2ec7a796129d6cca44a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The False Prince (The ...,5, $56.00 ,https://books.toscrape.com///media/cache/f8/e3/f8e371e2869d13b9d89999f8d5173245.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-30.html,The Expatriates,2, $44.58 ,https://books.toscrape.com///media/cache/db/e4/dbe49e1cb06136eeb51182f551ccdc52.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,The Dream Thieves (The ...,1, $34.50 ,https://books.toscrape.com///media/cache/d9/7a/d97a3a4a65b5275ab506b28c7a88e0a5.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,The Darkest Corners,5, $11.33 ,https://books.toscrape.com///media/cache/c1/ab/c1ab73a20d02b5f3a5599e7c5704a909.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,The Crossover,4, $38.77 ,https://books.toscrape.com///media/cache/9f/35/9f351ca1978128c60a3b7f85987075b3.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-31.html,The 5th Wave (The ...,2, $11.83 ,https://books.toscrape.com///media/cache/10/d0/10d0c5e47d0e8cce16b6b5e6be48cb16.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Tell the Wind and ...,3, $45.51 ,https://books.toscrape.com///media/cache/3b/0c/3b0c5f4df26b73659af4e25107499384.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Tell Me Three Things,1, $41.81 ,https://books.toscrape.com///media/cache/a1/2f/a12f0bec8c8728800f901b4e5f6e3f9a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Talking to Girls About ...,4, $25.15 ,https://books.toscrape.com///media/cache/07/8b/078b934613af473daf7ecf918e05d050.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Siddhartha,5, $34.22 ,https://books.toscrape.com///media/cache/ce/0b/ce0be2d86e388540122c222306c6d62c.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Shiver (The Wolves of ...,5, $16.23 ,https://books.toscrape.com///media/cache/84/73/847399651d8f2dfae1a0d5a0ea4064b2.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Remember Me?,3, $11.48 ,https://books.toscrape.com///media/cache/3f/95/3f9572f94858197e92786b194f0f12df.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Red Dragon (Hannibal Lecter ...,3, $23.37 ,https://books.toscrape.com///media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Peak: Secrets from the ...,2, $16.28 ,https://books.toscrape.com///media/cache/83/ab/83ab65f938b24fa1a9cb47235be49b57.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,My Mother Was Nuts,4, $31.63 ,https://books.toscrape.com///media/cache/9b/b4/9bb42bf833e91193ca05badddded4bfb.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Mexican Today: New and ...,5, $24.91 ,https://books.toscrape.com///media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Maybe Something Beautiful: How ...,1, $22.54 ,https://books.toscrape.com///media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Lola and the Boy ...,4, $23.63 ,https://books.toscrape.com///media/cache/bc/c8/bcc8374e0c81ded1486b6225ca4fe78a.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Logan Kade (Fallen Crest ...,2, $13.12 ,https://books.toscrape.com///media/cache/d9/4e/d94e6206c2decd3acd9a61b2cbac7eaf.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Last One Home (New ...,3, $59.98 ,https://books.toscrape.com///media/cache/e4/0a/e40a336622fe578699be5a1eeba18f9d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Killing Floor (Jack Reacher ...,4, $31.49 ,https://books.toscrape.com///media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-31.html,Kill the Boy Band,5, $15.52 ,https://books.toscrape.com///media/cache/05/74/0574a71ccaff1fef1f8e9a1f4c22b7bc.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Isla and the Happily ...,5, $48.13 ,https://books.toscrape.com///media/cache/0d/0b/0d0bd1fce3e0171cf101764393caea41.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-32.html,If I Stay (If ...,5, $38.13 ,https://books.toscrape.com///media/cache/cb/b3/cbb3754c7bae0d54dcf561aed4f9d6e3.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-32.html,I Know Why the ...,2, $36.55 ,https://books.toscrape.com///media/cache/c1/42/c14297e48de02ac420c587822ff329ab.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Harry Potter and the ...,1, $23.32 ,https://books.toscrape.com///media/cache/58/e4/58e434a6a4eb267eac7aa529b0c2ec15.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,"Fruits Basket, Vol. 5 ...",1, $16.33 ,https://books.toscrape.com///media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Foundation (Foundation (Publication Order) ...,1, $32.42 ,https://books.toscrape.com///media/cache/8b/92/8b9267df86378b6973974ae7e1924ffe.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Fool Me Once,1, $16.96 ,https://books.toscrape.com///media/cache/b6/9c/b69c4ea86e09921aabc4e0431a8273a5.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Find Her (Detective D.D. ...,1, $22.37 ,https://books.toscrape.com///media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Evicted: Poverty and Profit ...,1, $42.27 ,https://books.toscrape.com///media/cache/d0/4f/d04f8176cf0527b293114173d01999d7.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Drama,2, $38.70 ,https://books.toscrape.com///media/cache/68/ce/68ce8be6a167f510d07a7da637b62c6f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Dracula the Un-Dead,5, $35.63 ,https://books.toscrape.com///media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Digital Fortress,5, $58.00 ,https://books.toscrape.com///media/cache/5c/77/5c770b251d27aeef263f8ae974ca02e0.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,"Death Note, Vol. 5: ...",1, $52.41 ,https://books.toscrape.com///media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,"Data, A Love Story: ...",3, $32.35 ,https://books.toscrape.com///media/cache/1f/d8/1fd8340d9b3fd95861f0407b4dbb0fa7.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Critique of Pure Reason,1, $20.75 ,https://books.toscrape.com///media/cache/12/6e/126ef8f6473b81808ebbb9cff155e883.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Booked,5, $17.49 ,https://books.toscrape.com///media/cache/8f/46/8f46bb13feb3a4440a27dfcf688fbaa6.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-32.html,"Blue Lily, Lily Blue ...",5, $34.13 ,https://books.toscrape.com///media/cache/db/14/db14903b3a56a297ef6aefe7624d637f.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-32.html,Approval Junkie: Adventures in ...,5, $58.81 ,https://books.toscrape.com///media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-32.html,An Abundance of Katherines,5, $10.00 ,https://books.toscrape.com///media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg,In Stock,10
